Start Date,Start Time,End Date,End Time,Location,_link,_trackId,_titleCheck,_eventDescription,_speakers,Description,Subject
15/06/18,2:00 PM,15/06/18,2:40 PM,Trempolino,https://web2day.co/evenements/rendez-vous-avec-le-trade-marketing-2-0/,277,Rendez-vous avec le Trade Marketing 2.0,"Comment ne pas s’arrêter sur les résultats fulgurants de l’offre publicitaire d’Amazon et ses 2,8 Mrd de dollars de chiffre d’affaires, alors que l’on pensait le marché de la publicité digitale verrouillé entre deux acteurs, Facebook et Google ? Dans la veine du géant américain, la grande distribution française bouillonne et se lance également à l’assaut du marché des régies publicitaires. Le trade marketing 2.0 est bel est bien là, et justifie qu’on s’y attarde.
Qu’est ce que le Trade Marketing 2.0 ? Amazon, Carrefour, Casino, …, pourquoi se lancent-ils et avec quelle offre ? Et surtout, comment les marques peuvent-elles en tirer profit (et pas seulement celles commercialisant en grande distribution) ?
* Comprendre l’écosystème : quelle offre est disponible sur le marché ? Pourquoi les distributeurs lancent ce nouveau business ? etc
* Quels avantages pour les annonceurs, et comment en tirer profit ? Activation, Mesure, Analyse
* Use case concrets

","Alexandre MAHÉ, Head of Media @FABERNOVEL DATA & MEDIA
Laurent BLASSIN, Senior Marketing Strategist @Fabernovel Data&Media
","Rendez-vous avec le Trade Marketing 2.0

													
Alexandre MAHÉ, Head of Media @FABERNOVEL DATA & MEDIA
Laurent BLASSIN, Senior Marketing Strategist @Fabernovel Data&Media


🚌=Trempolino
💵=Market, com & media",🚌·💵·Rendez-vous avec le Trade Marketing 2.0
15/06/18,2:00 PM,15/06/18,2:40 PM,Atlanbois,https://web2day.co/evenements/rendre-visible-linvisible/,332,Rendre visible l’invisible,"Les données produites quotidiennement par nos vies, nos usages, nos objets, sont une matière brute pleine d’enseignements, à condition de savoir l’exploiter. Le bruit, la pollution, la population, ses mouvements, les activités humaines en général, sont en effet autant de phénomènes avec lesquels chacun de nous est confronté. Dans ce talk, Ludovic expliquera comment la visualisation de données permet de prendre la mesure de ces phénomènes intangibles, ambiants, et parfois de révéler des informations insoupçonnées. Ces enseignements ainsi mis au jour peuvent être l’occasion de créer de nouveaux services, ou d’améliorer l’existant.
","Ludovic RIFFAULT, Datavisualization designer @Dataveyes
","Rendre visible l’invisible

													
Ludovic RIFFAULT, Datavisualization designer @Dataveyes


🌳=Atlanbois
🖌=Design",🌳·🖌·Rendre visible l’invisible
13/06/18,11:20 AM,13/06/18,12:00 PM,"Maxi, Stereolux",https://web2day.co/evenements/retour-sur-wonderleon/,276,Talents internationaux : Clé du développement,"Conçu en 2015 pour faire revenir les Français expatriés dans les start-up tricolores, le programme Reviens Léon, monté et financé par des champions de la French Tech, évolue. Renommé « Wonderleon », il vise désormais tous les talents étrangers.
","Najette FELLACHE, CEO @Speachme 
Julien HERVOUËT, CEO @iAdvize
Frédéric MAZZELLA, President, Founder  @Blablacar
","Talents internationaux : Clé du développement
Conçu en 2015 pour faire revenir les Français expatriés dans les start-up tricolores, le programme Reviens Léon, monté et financé par des champions de la French Tech, évolue. Renommé « Wonderleon », il vise désormais tous les talents étrangers.

													
Najette FELLACHE, CEO @Speachme 
Julien HERVOUËT, CEO @iAdvize
Frédéric MAZZELLA, President, Founder  @Blablacar


↔️=Maxi, Stereolux
🚀=Startup & entrepreneurship",↔️·🚀·Talents internationaux : Clé du développement
14/06/18,2:00 PM,14/06/18,2:40 PM,"Mediacampus, Forum",https://web2day.co/evenements/rex-de-20-minutes-sur-le-seo-et-les-medias/,277,"De l’agence ecommerce à l’annonceur presse, retour d’expérience sur une année SEO chez 20 Minutes","
Retour d’expérience sur la mise en place d’une stratégie SEO
SEO ecommerce et presse, quelles différences ?
Retour d’expérience sur la mise en place d’actions impactantes ( Transition HTTPS, AMP… )

","François MOREAU, Responsable SEO  @20 Minutes
","De l’agence ecommerce à l’annonceur presse, retour d’expérience sur une année SEO chez 20 Minutes

													
François MOREAU, Responsable SEO  @20 Minutes


🎓=Mediacampus, Forum
💵=Market, com & media","🎓·💵·De l’agence ecommerce à l’annonceur presse, retour d’expérience sur une année SEO chez 20 Minutes"
13/06/18,3:00 PM,13/06/18,4:00 PM,"Maxi, Stereolux",https://web2day.co/evenements/robotique-droit-et-ethique/,276,L’intelligence artificielle est-elle une personne comme les autres ?,,"Florian SIMON, Regional Delegate @INPI
Nathalie NEVEJANS, Founder of Robotics Legal Consulting @Robotics Legal Consulting
David SADEK, co-president, recherche, technology et innovation @Thales
","L’intelligence artificielle est-elle une personne comme les autres ?

													
Florian SIMON, Regional Delegate @INPI
Nathalie NEVEJANS, Founder of Robotics Legal Consulting @Robotics Legal Consulting
David SADEK, co-president, recherche, technology et innovation @Thales


↔️=Maxi, Stereolux
🚀=Startup & entrepreneurship",↔️·🚀·L’intelligence artificielle est-elle une personne comme les autres ?
15/06/18,9:40 AM,15/06/18,10:20 AM,"Mediacampus, Forum",https://web2day.co/evenements/saisonnalite-etre-visible-en-seo-pendant-un-marronnier/,277,Saisonnalité : être visible en SEO pendant un marronnier,,"Antoine CHOLIN, SEO Specialist @Fabernovel Data & Media
","Saisonnalité : être visible en SEO pendant un marronnier

													
Antoine CHOLIN, SEO Specialist @Fabernovel Data & Media


🎓=Mediacampus, Forum
💵=Market, com & media",🎓·💵·Saisonnalité : être visible en SEO pendant un marronnier
13/06/18,5:20 PM,13/06/18,6:00 PM,"Mediacampus, Forum",https://web2day.co/evenements/seo-mesurer-la-vitesse-des-sites/,277,SEO : Mesurer la vitesse des sites,,"Madeline PINTHON, Consultant SEO @iProspect
","SEO : Mesurer la vitesse des sites

													
Madeline PINTHON, Consultant SEO @iProspect


🎓=Mediacampus, Forum
💵=Market, com & media",🎓·💵·SEO : Mesurer la vitesse des sites
15/06/18,9:00 AM,15/06/18,9:40 AM,"Mediacampus, Forum",https://web2day.co/evenements/seo-monetisation-deco-fr/,277,SEO & Monétisation Déco.fr,"Retour d’expérience se basant sur le cycle de vie du site www.déco.fr où nous évoquerons la nécessité d’être agile pour switcher de business model aussi rapidement que les changements de Google et de la monétisation. D’abord nous aborderons le site plaquette de l’emission sur M6 D&Co, puis les portails vidéos, les inspiration photo, les actualités, le comparateur produits et enfin la marketplace.
","Alexandre THURIOT, SEO Architect @M6 Web
","SEO & Monétisation Déco.fr
Retour d’expérience se basant sur le cycle de vie du site www.déco.fr où nous évoquerons la nécessité d’être agile pour switcher de business model aussi rapidement que les changements de Google et de la monétisation. D’abord nous aborderons le site plaquette de l’emission sur M6 D&Co, puis les portails vidéos, les inspiration photo, les actualités, le comparateur produits et enfin la marketplace.

Alexandre THURIOT, SEO Architect @M6 Web


🎓=Mediacampus, Forum
💵=Market, com & media",🎓·💵·SEO & Monétisation Déco.fr
13/06/18,6:20 PM,13/06/18,7:00 PM,"Micro, Stereolux",https://web2day.co/evenements/sextech-for-good/,276,SexTech For Good,"Retour d’expérience sur la création – et la fermeture – de B.Sensory, startup française pionnière dans le domaine de la Sextech. Présentation du parcours, des écueils et de la nécessité de construire, structurer, fédérer en France un écosystème Sextech favorable à l’émergence de projets innovants dans les domaines de l’éducation, de la prévention, du plaisir, du handicap… Une démarche engagée avec plusieurs acteurs dont The Corner et le Sextechlab.
","Christel LE COQ, Founder @Sextech for better
","SexTech For Good
Retour d’expérience sur la création – et la fermeture – de B.Sensory, startup française pionnière dans le domaine de la Sextech. Présentation du parcours, des écueils et de la nécessité de construire, structurer, fédérer en France un écosystème Sextech favorable à l’émergence de projets innovants dans les domaines de l’éducation, de la prévention, du plaisir, du handicap… Une démarche engagée avec plusieurs acteurs dont The Corner et le Sextechlab.


🎓=Mediacampus, Forum
💵=Market, com & media",🎓·💵·SEO & Monétisation Déco.fr
13/06/18,6:20 PM,13/06/18,7:00 PM,"Micro, Stereolux",https://web2day.co/evenements/sextech-for-good/,276,SexTech For Good,,"Christel LE COQ, Founder @Sextech for better
","SexTech For Good

													
Christel LE COQ, Founder @Sextech for better


🔬=Micro, Stereolux
🚀=Startup & entrepreneurship",🔬·🚀·SexTech For Good
13/06/18,5:30 PM,13/06/18,6:00 PM,Chapitalk,https://web2day.co/evenements/shine-founders-story/,276,Shine : Founder story,"Retour d’expérience : Shine est ma 3ème boîte, la 2ème (Printic) a été revendue à M6 en 2014. 
","Nicolas REBOUD, CEO @Shine
","Shine : Founder story

													
Nicolas REBOUD, CEO @Shine


🎪=Chapitalk
🚀=Startup & entrepreneurship",🎪·🚀·Shine : Founder story
13/06/18,4:20 PM,13/06/18,5:00 PM,Atlanbois,https://web2day.co/evenements/smart-import-solution-pour-le-typage-automatique-de-donnees-textuelles/,278,Smart Import : solution pour le typage automatique de données textuelles,,"Bérengère MATHIEU, Data scientist @Makina Corpus
","Smart Import : solution pour le typage automatique de données textuelles

													
Bérengère MATHIEU, Data scientist @Makina Corpus


🌳=Atlanbois
💻=Tech",🌳·💻·Smart Import : solution pour le typage automatique de données textuelles
13/06/18,6:00 PM,13/06/18,6:30 PM,Atlanbois,https://web2day.co/evenements/special-relationships-with-3-iot-startups/,278,Special relationships with 3 IoT startups,"Retour en images, devices, code et API sur l’accompagnement de 3 belles start-up françaises dans 3 domaines IoT : smart-agri, smart-building et smart-industry. Au delà de la technique, j’aimerais ici partager le plaisir d’avoir vu naitre et aboutir des projets innovants, pertinents et attractifs économiquement.
Les conférences Tech du web2day avec ENI
","Thierry GAILLET, Developer advocate @Orange
","Special relationships with 3 IoT startups

													
Thierry GAILLET, Developer advocate @Orange


🌳=Atlanbois
💻=Tech",🌳·💻·Special relationships with 3 IoT startups
15/06/18,11:30 AM,15/06/18,11:50 AM,Atlanbois,https://web2day.co/evenements/start-ups-et-culture-design/,276,Start-ups et culture-design,,"Olivier RAMEL, CEO @KYMONO
","Start-ups et culture-design

													
Olivier RAMEL, CEO @KYMONO


🌳=Atlanbois
🚀=Startup & entrepreneurship",🌳·🚀·Start-ups et culture-design
14/06/18,3:00 PM,14/06/18,3:40 PM,Atlanbois,https://web2day.co/evenements/stream-processing-et-sql/,278,Stream processing et SQL,,"Bruno BONNIN, Solution architect @Saagie
","Stream processing et SQL

													
Bruno BONNIN, Solution architect @Saagie


🌳=Atlanbois
💻=Tech",🌳·💻·Stream processing et SQL
15/06/18,9:00 AM,15/06/18,9:40 AM,"Maxi, Stereolux",https://web2day.co/evenements/streaming-et-le-porno/,277,Le porno à l’ère du streaming gratuit,,"Stephen DES AULNOIS, CEO @Le Tag Parfait
","Le porno à l’ère du streaming gratuit

													
Stephen DES AULNOIS, CEO @Le Tag Parfait


↔️=Maxi, Stereolux
💵=Market, com & media",↔️·💵·Le porno à l’ère du streaming gratuit
15/06/18,11:00 AM,15/06/18,11:40 AM,Chapitalk,https://web2day.co/evenements/talking-to-alexa/,278,Talking to Alexa,,"Suryansh TIBAREWALA, Graduate Developer @Booking.com
","Talking to Alexa

													
Suryansh TIBAREWALA, Graduate Developer @Booking.com


🎪=Chapitalk
💻=Tech",🎪·💻·Talking to Alexa
14/06/18,9:40 AM,14/06/18,10:45 AM,"Maxi, Stereolux",https://web2day.co/evenements/tech-for-good/,280,Tech for good,"Descriptif à venir…
","Romain SAILLET, CEO @Story Tailor
Anthony BABKINE, CEO @Diversidays
Martin BESSON, CEO @Sans A_
Simon ROBIC, Product Marketing Manager @iAdvize
Joanna KIRK, Président @Techfugees France
","Tech for good

													
Romain SAILLET, CEO @Story Tailor
Anthony BABKINE, CEO @Diversidays
Martin BESSON, CEO @Sans A_
Simon ROBIC, Product Marketing Manager @iAdvize
Joanna KIRK, Président @Techfugees France


↔️=Maxi, Stereolux
👐=Society & FTW",↔️·👐·Tech for good
15/06/18,10:30 AM,15/06/18,10:50 AM,Atlanbois,https://web2day.co/evenements/techpreneur-at-55-my-retirement-plan/,276,Technopreneur at 55 – My Retirement Plan,"As the workforce is getting younger and savvier while people are living longer and healthier, entrepreneurship has a bright future.
","Pratik GHOSH, Founder and CEO @Add Value Technology (JUSTORI)
","Technopreneur at 55 – My Retirement Plan

													
Pratik GHOSH, Founder and CEO @Add Value Technology (JUSTORI)


🌳=Atlanbois
🚀=Startup & entrepreneurship",🌳·🚀·Technopreneur at 55 – My Retirement Plan
13/06/18,6:20 PM,13/06/18,7:00 PM,"Maxi, Stereolux",https://web2day.co/evenements/tendances-visuelles-comment-se-demarquer-en-2018/,277,Tendances Visuelles : Comment se démarquer en 2018 ?,"Notre équipe mondiale de chercheurs créatifs, directeurs artistiques et experts visuels a analysé les images dans le monde de la publicité et la culture populaire, les comportements des consommateurs à l’échelle mondiale et nos propres données (1 milliard de recherches et 400 millions de téléchargements d’images sur gettyimages.com) pour identifier trois tendances visuelles qui définiront 2018.
Téléchargez notre livre blanc : « Les secrets de la communication visuelle ».
","Stéphane DUSSARPS, Head of Region  @Getty Images
Pierre PEYBERNES, Head of Region @Getty Images
","Tendances Visuelles : Comment se démarquer en 2018 ?
Notre équipe mondiale de chercheurs créatifs, directeurs artistiques et experts visuels a analysé les images dans le monde de la publicité et la culture populaire, les comportements des consommateurs à l’échelle mondiale et nos propres données (1 milliard de recherches et 400 millions de téléchargements d’images sur gettyimages.com) pour identifier trois tendances visuelles qui définiront 2018.
Téléchargez notre livre blanc : « Les secrets de la communication visuelle ».

													
Stéphane DUSSARPS, Head of Region  @Getty Images
Pierre PEYBERNES, Head of Region @Getty Images


↔️=Maxi, Stereolux
💵=Market, com & media",↔️·💵·Tendances Visuelles : Comment se démarquer en 2018 ?
14/06/18,9:00 AM,14/06/18,9:30 AM,"Mediacampus, Forum",https://web2day.co/evenements/the-end-of-massive-advertising-welcome-in-the-conversation-era/,277,The end of massive advertising: welcome in the conversation era,"The first online ad banner had a massive 44% click rate. 20 years later, 30% of the Internet users installed an ad blocker. We are living the end of massive advertising. So how can I reach my objectives, as a brand? By entering in the conversation era and make a good use of the more than 4 billions messaging users in world.
","Simon ROBIC, Product Marketing Manager @iAdvize
","The end of massive advertising: welcome in the conversation era

													
Simon ROBIC, Product Marketing Manager @iAdvize


🎓=Mediacampus, Forum
💵=Market, com & media",🎓·💵·The end of massive advertising: welcome in the conversation era
13/06/18,10:05 AM,13/06/18,10:35 AM,"Maxi, Stereolux",https://web2day.co/evenements/the-french-futurist/,276,Homo Deus ou le syndrome peter pan,,"Jean-Christophe BONIS, Founder & CEO @Oxymore Inc
","Homo Deus ou le syndrome peter pan

													
Jean-Christophe BONIS, Founder & CEO @Oxymore Inc


↔️=Maxi, Stereolux
🚀=Startup & entrepreneurship",↔️·🚀·Homo Deus ou le syndrome peter pan
15/06/18,9:00 AM,15/06/18,9:40 AM,Atlanbois,https://web2day.co/evenements/the-good-the-bad-and-the-ugly-about-employee-engagement-at-work/,279,"The good, the bad and the ugly about employee engagement at work",,"Kevin BOURGEOIS, CEO @Supermood
","The good, the bad and the ugly about employee engagement at work

													
Kevin BOURGEOIS, CEO @Supermood


🌳=Atlanbois
💼=Corporate","🌳·💼·The good, the bad and the ugly about employee engagement at work"
13/06/18,5:20 PM,13/06/18,6:20 PM,"Micro, Stereolux",https://web2day.co/evenements/theatre-sur-le-rgpd/,276,Le procès de la data en mode speed dating – Coupable ou non coupable ? ,,"Marie-Pierre L’HOPITALIER, Associate lawyer @PARTHEMA Avocats
Samuel OUDIN, Agitator @Datamaniaques
Jean Lou RACINE, President @DATAMANIAQUES
","Le procès de la data en mode speed dating – Coupable ou non coupable ? 

													
Marie-Pierre L’HOPITALIER, Associate lawyer @PARTHEMA Avocats
Samuel OUDIN, Agitator @Datamaniaques
Jean Lou RACINE, President @DATAMANIAQUES


🔬=Micro, Stereolux
🚀=Startup & entrepreneurship",🔬·🚀·Le procès de la data en mode speed dating – Coupable ou non coupable ? 
14/06/18,11:30 AM,14/06/18,12:30 PM,Trempolino,https://web2day.co/evenements/think-build-succeed-ou-le-parcours-client-reinvente-en-7-jours-ouvres-pour-votre-metier/,279,"Think, build & succeed… ou le parcours client réinventé en 7 jours (ouvrés) pour votre métier !","Proposer de nouveaux services pour satisfaire les utilisateurs ? Cool, j’ai déjà plein d’idées ! Pour une fois qu’on sera en avance sur notre concurrent… c’est parti ! Alors, je commence par quoi ? Faut quand même que ça soit pertinent… Et comment je fais après ? C’est pas gagné… »

Parce que vous avez déjà vécu cette situation, venez découvrir à travers des exemples concrets comment l’agence Sensipode et le Groupe SIGMA conçoivent et réalisent en quelques jours des prototypes d’applications, en combinant design thinking et hackathon de développement.

Exploration orientée utilisateur, identification des fonctionnalités et concrétisation autour d’une démo co-développée : 3 étapes simples pour matérialiser vos meilleures idées et proposer in fine des produits et services numériques à valeur ajoutée pour vos clients… et votre boss !




 
Ce workshop vous est proposé par Sigma.




                
 
 
 
","Ibtissem BELHAMITI, Business engineer @Groupe SIGMA
Vincent PUJOS, Associate Designer @Sensipode
Anne-Axelle BOUILLY, UX Designer @Sensipode
Yann MEGUIRA, Hosting and Managed Services Offering Manager @SIGMA
","Think, build & succeed… ou le parcours client réinventé en 7 jours (ouvrés) pour votre métier !
Proposer de nouveaux services pour satisfaire les utilisateurs ? Cool, j’ai déjà plein d’idées ! Pour une fois qu’on sera en avance sur notre concurrent… c’est parti ! Alors, je commence par quoi ? Faut quand même que ça soit pertinent… Et comment je fais après ? C’est pas gagné… »

Parce que vous avez déjà vécu cette situation, venez découvrir à travers des exemples concrets comment l’agence Sensipode et le Groupe SIGMA conçoivent et réalisent en quelques jours des prototypes d’applications, en combinant design thinking et hackathon de développement.

Exploration orientée utilisateur, identification des fonctionnalités et concrétisation autour d’une démo co-développée : 3 étapes simples pour matérialiser vos meilleures idées et proposer in fine des produits et services numériques à valeur ajoutée pour vos clients… et votre boss !




 
Ce workshop vous est proposé par Sigma.




                
 
 
 

Ibtissem BELHAMITI, Business engineer @Groupe SIGMA
Vincent PUJOS, Associate Designer @Sensipode
Anne-Axelle BOUILLY, UX Designer @Sensipode
Yann MEGUIRA, Hosting and Managed Services Offering Manager @SIGMA


🚌=Trempolino
💼=Corporate","🚌·💼·Think, build & succeed… ou le parcours client réinventé en 7 jours (ouvrés) pour votre métier !"
14/06/18,3:30 PM,14/06/18,4:00 PM,"Maxi, Stereolux",https://web2day.co/evenements/think-like-a-startup-dont-act-like-one/,276,Pensez comme les startups. N’agissez pas comme elles.,"Après avoir lancé et aidé à bâtir Global Startup Machine Rockstart depuis 2010, Oscar rédige actuellement un petit ouvrage analysant les entrepreneurs, notamment leurs motivations, techniques, identités, projets et pensées ainsi que la raison pour laquelle ils nous inspirent (ou nous effraient) tant et ce que nous pouvons (et ne devrions pas) apprendre d’eux.
Lors de Web2Day, Oscar partagera ses premières pensées et écrits dans le cadre de ce processus en public pour la première fois.
","Oscar KNEPPERS, Founder @Rockstart
","Pensez comme les startups. N’agissez pas comme elles.

													
Oscar KNEPPERS, Founder @Rockstart


↔️=Maxi, Stereolux
🚀=Startup & entrepreneurship",↔️·🚀·Pensez comme les startups. N’agissez pas comme elles.
14/06/18,5:20 PM,14/06/18,6:00 PM,Chapitalk,https://web2day.co/evenements/un-cto-paie-toujours-ses-dettes/,278,Un CTO paie toujours ses dettes,,"Hervé LOURDIN, CTO / Co-CEO @Videdressing
","Un CTO paie toujours ses dettes

													
Hervé LOURDIN, CTO / Co-CEO @Videdressing


🎪=Chapitalk
💻=Tech",🎪·💻·Un CTO paie toujours ses dettes
14/06/18,5:00 PM,14/06/18,5:40 PM,Atlanbois,https://web2day.co/evenements/un-si-durable/,278,Un SI durable,,"Jean-Philippe GOUIGOUX, CTO @MGDIS
","Un SI durable

													
Jean-Philippe GOUIGOUX, CTO @MGDIS


🌳=Atlanbois
💻=Tech",🌳·💻·Un SI durable
13/06/18,11:50 AM,13/06/18,12:30 PM,Chapitalk,https://web2day.co/evenements/using-jobs-to-be-done/,332,Using Jobs-To-Be-Done,,"Steph TROETH, Strategist / Researcher
","Using Jobs-To-Be-Done

													
Steph TROETH, Strategist / Researcher


🎪=Chapitalk
🖌=Design",🎪·🖌·Using Jobs-To-Be-Done
13/06/18,9:35 AM,13/06/18,10:05 AM,"Maxi, Stereolux",https://web2day.co/evenements/utopie-numerique-transhumanisme-ou-hyperhumanisme-mythes-illusions-et-diversions/,280,"Utopie numérique. Transhumanisme ou hyperhumanisme, mythes, illusions et diversions.",,"Sandrine ROUDAUT, Co Founder @Alternité
","Utopie numérique. Transhumanisme ou hyperhumanisme, mythes, illusions et diversions.

													
Sandrine ROUDAUT, Co Founder @Alternité


↔️=Maxi, Stereolux
👐=Society & FTW","↔️·👐·Utopie numérique. Transhumanisme ou hyperhumanisme, mythes, illusions et diversions."
14/06/18,5:10 PM,14/06/18,6:10 PM,"Mediacampus, Forum",https://web2day.co/evenements/vers-une-mobilite-responsable-les-enjeux-de-la-voiture-connectee/,280,Vers une mobilité responsable : les enjeux de la voiture connectée,,"Julien HUE, Responsible car program manager @GROUPE MACIF
Eric ESPINASSE, COO @CARFIT
Stéphane SCHULTZ, Founder @15marches
Luc BELOT, General director @Réalités HUB5 - Innovation et grands projets urbains
","Vers une mobilité responsable : les enjeux de la voiture connectée

													
Julien HUE, Responsible car program manager @GROUPE MACIF
Eric ESPINASSE, COO @CARFIT
Stéphane SCHULTZ, Founder @15marches
Luc BELOT, General director @Réalités HUB5 - Innovation et grands projets urbains


🎓=Mediacampus, Forum
👐=Society & FTW",🎓·👐·Vers une mobilité responsable : les enjeux de la voiture connectée
14/06/18,2:30 PM,14/06/18,3:00 PM,Chapitalk,https://web2day.co/evenements/vis-ma-vie-de-cto/,278,Vis ma vie de CTO,,"Mathilde LEMÉE, CTO @Jolimoi
","Vis ma vie de CTO

													
Mathilde LEMÉE, CTO @Jolimoi


🎪=Chapitalk
💻=Tech",🎪·💻·Vis ma vie de CTO
13/06/18,2:30 PM,13/06/18,3:00 PM,Chapitalk,https://web2day.co/evenements/voiture-autonome-ca-nexistera-pas/,280,Ne me parlez plus de voiture autonome !,,"Stéphane SCHULTZ, Founder @15marches
","Ne me parlez plus de voiture autonome !

													
Stéphane SCHULTZ, Founder @15marches


🎪=Chapitalk
👐=Society & FTW",🎪·👐·Ne me parlez plus de voiture autonome !
14/06/18,5:10 PM,14/06/18,6:10 PM,"Mediacampus, Forum",https://web2day.co/evenements/voitures-connectes-maintenance-des-voitures/,280,"Voitures connectés, maintenance des voitures",,"Eric ESPINASSE, COO @CARFIT
Stéphane SCHULTZ, Founder @15marches
Luc BELOT, General director @Réalités HUB5 - Innovation et grands projets urbains
","Voitures connectés, maintenance des voitures

													
Eric ESPINASSE, COO @CARFIT
Stéphane SCHULTZ, Founder @15marches
Luc BELOT, General director @Réalités HUB5 - Innovation et grands projets urbains


🎓=Mediacampus, Forum
👐=Society & FTW","🎓·👐·Voitures connectés, maintenance des voitures"
14/06/18,9:40 AM,14/06/18,10:20 AM,Atlanbois,https://web2day.co/evenements/votre-ci-sous-steroides-avec-le-systeme-dapps-reviews-de-gitlab/,278,Votre CI sous stéroïdes avec le système d’Apps Reviews de GitLab,,"Paul ANDRIEUX, CTO  @Troopers
","Votre CI sous stéroïdes avec le système d’Apps Reviews de GitLab

													
Paul ANDRIEUX, CTO  @Troopers


🌳=Atlanbois
💻=Tech",🌳·💻·Votre CI sous stéroïdes avec le système d’Apps Reviews de GitLab
13/06/18,9:50 AM,13/06/18,10:30 AM,"Mediacampus, Forum",https://web2day.co/evenements/votre-startup-dans-la-main-des-hackers/,277,Votre startup dans la main des hackers,,"Julien GADANHO, CEO @SecureMyData
","Votre startup dans la main des hackers

													
Julien GADANHO, CEO @SecureMyData


🎓=Mediacampus, Forum
💵=Market, com & media",🎓·💵·Votre startup dans la main des hackers
14/06/18,6:20 PM,14/06/18,7:00 PM,Atlanbois,https://web2day.co/evenements/vuejs-retrouver-le-gout-des-choses-simple/,278,"Vuejs, retrouver le goût des choses simples",,"Grégory BÉVAN, Consultant @Zenika
Franck ABGRALL, Consultant @Zenika
","Vuejs, retrouver le goût des choses simples

													
Grégory BÉVAN, Consultant @Zenika
Franck ABGRALL, Consultant @Zenika


🌳=Atlanbois
💻=Tech","🌳·💻·Vuejs, retrouver le goût des choses simples"
15/06/18,9:00 AM,15/06/18,9:40 AM,Chapitalk,https://web2day.co/evenements/webxr-la-realite-mixte-arrive-dans-nos-navigateurs/,278,WebXR : la réalité mixte arrive dans nos navigateurs,,"Vincent OGLOBLINSKY, Software Architect @SII Ouest
","WebXR : la réalité mixte arrive dans nos navigateurs

													
Vincent OGLOBLINSKY, Software Architect @SII Ouest


🎪=Chapitalk
💻=Tech",🎪·💻·WebXR : la réalité mixte arrive dans nos navigateurs
15/06/18,2:00 PM,15/06/18,2:40 PM,"Micro, Stereolux",https://web2day.co/evenements/what-ive-learned-after-reading-the-source-code-of-angular/,278,What I’ve learned after reading the source code of… Angular,,"Emmanuel DEMEY, CTO @Zenika
","What I’ve learned after reading the source code of… Angular

													
Emmanuel DEMEY, CTO @Zenika


🔬=Micro, Stereolux
💻=Tech",🔬·💻·What I’ve learned after reading the source code of… Angular
13/06/18,10:25 AM,13/06/18,10:55 AM,Trempolino,https://web2day.co/evenements/what-the-fuck-is-storytelling/,277,Simple n’est pas stupide,,"Thierry CROIX, Storyteller & Simplifyer  @Go2nextlevels
","Simple n’est pas stupide

													
Thierry CROIX, Storyteller & Simplifyer  @Go2nextlevels


🚌=Trempolino
💵=Market, com & media",🚌·💵·Simple n’est pas stupide
15/06/18,2:00 PM,15/06/18,2:50 PM,Chapitalk,https://web2day.co/evenements/who-are-estonias-e-residents-should-you-become-one/,276,Who are estonia’s e-residents ? Should you become one ?,"The Estonian e-Residency programme has been created in December 2014 with a radical but simple idea: why should a country only offer its services to its own citizens and residents and not also to anyone from anywhere in the world? They now have more than 35,000 e-residents from 150 countries.
Why become an e-Resident? How does “borderless” translate into day-to-day business? Is it that easy? Is it the future of governments? Is it for you and your business today? What are Estonia’s new pilot projects and next ideas?
Ask Anna and Arnaud anything about this programme. Questions in English and French will be addressed.
","Arnaud CASTAIGNET, Head of Public Relations @e-Residency, Government of Estonia
Anna PIPERAL, Managing Director @Enterprise Estonia
Yann HEURTAUX, Founding Member & Lead Concierge @La Serre
","Who are estonia’s e-residents ? Should you become one ?
The Estonian e-Residency programme has been created in December 2014 with a radical but simple idea: why should a country only offer its services to its own citizens and residents and not also to anyone from anywhere in the world? They now have more than 35,000 e-residents from 150 countries.
Why become an e-Resident? How does “borderless” translate into day-to-day business? Is it that easy? Is it the future of governments? Is it for you and your business today? What are Estonia’s new pilot projects and next ideas?
Ask Anna and Arnaud anything about this programme. Questions in English and French will be addressed.

Arnaud CASTAIGNET, Head of Public Relations @e-Residency, Government of Estonia
Anna PIPERAL, Managing Director @Enterprise Estonia
Yann HEURTAUX, Founding Member & Lead Concierge @La Serre


🎪=Chapitalk
🚀=Startup & entrepreneurship",🎪·🚀·Who are estonia’s e-residents ? Should you become one ?
14/06/18,10:20 AM,14/06/18,11:00 AM,Chapitalk,https://web2day.co/evenements/why-and-how-bookkeepers-fucked-up-it/,278,Why and how bookkeepers fucked up IT,"This talk is about how financially minded management of companies lead to split the IT management into several business units, each with its own goals and management. This split creates misalignment and conflicts between teams that were supposed to work together.
This keynote is a toolbox designed to help you bring proper implementation of devops and to make people work together on a common goal: efficient automatisation and use of the human brain power geared towards making IT an asset instead of a cost center.
Les conférences Tech du web2day avec ENI
","Quentin ADAM, CEO @Clever Cloud
","Why and how bookkeepers fucked up IT

													
Quentin ADAM, CEO @Clever Cloud


🎪=Chapitalk
💻=Tech",🎪·💻·Why and how bookkeepers fucked up IT
